uname,mid,level,sex,send_time,like,is_sub,text
农民用户,389829339,5,男,2022-08-19 08:21:12,2,False,就算是自动驾驶你敢把命交给一个机器吗
就是那个工,10150444,6,男,2022-08-19 09:56:00,1,True,……
温柔蝴蝶忍,491265185,5,男,2022-08-19 14:04:29,2,True,如果路上所有车都用同一套平台的自动驾驶，机器错误的概率可比人要小的多，你没看up都不想理你，说话要过脑子
CT的电钢琴,8481333,5,保密,2022-08-19 17:27:44,3,True,那建议你别坐飞机
冥王小小Hades,182876377,6,保密,2022-08-20 08:15:05,3,True,那以后建议走路
凌晨大无赖,177643313,5,男,2022-08-20 08:20:02,3,True,建议走路
Niiaaaaaaaaaa,2497206,6,保密,2022-08-20 15:08:27,1,True,这么说那你早就把命交完了，飞机火车地铁电梯一个都没坐过是吧
MT无话可说,958997,6,男,2022-08-21 12:57:01,0,True,回复 @温柔蝴蝶忍 :问题是你这个前提[思考][思考]
擎天聖,322428437,5,保密,2022-08-24 17:01:06,0,True,不是交给机器，而是一群你不知道的程序猿[doge]
海獭不是海懒,676247,6,保密,2022-08-18 23:27:23,2,False,➕1 最满意的是2.7.1
多啦b美,39780582,5,保密,2022-08-25 09:38:42,1,False,因为电子眼能看见人看不见的东西。所以有时候辅助驾驶会在没有行人的情况下减速。
Artificialservic,401131684,5,保密,2022-08-23 01:48:28,1,False,我那次看朋友直接把驾驶交给电脑我就心慌，没出事是我运气好[不问天_吃瓜]
就是那个工,10150444,6,男,2022-08-23 10:38:33,0,True,人机共驾，不能完全交
MT无话可说,958997,6,男,2022-08-21 12:58:33,1,False,没体验过，心里还是有疙瘩[捂眼][捂眼]
大号满级练小号,100377389,5,保密,2022-08-19 21:52:56,1,False,算了吧，信不着电脑，能把自己的命交给不知道啥时候就能出bug的系统，人得多缺心眼。
就是那个工,10150444,6,男,2022-08-19 22:11:53,0,True,[捂脸]
夜袭公子楼1,479983653,4,保密,2022-08-19 05:50:51,1,False,我记得5G规划里有自动驾驶赋能 车上算力不够 就把数据上传去处理 可能还有技术没完成
就是那个工,10150444,6,男,2022-08-19 09:56:46,0,True,这个感觉技术更难
阿哔粒嘎,485323039,5,保密,2022-08-19 13:30:21,1,True,不可能，最多车联网共享信息，数据上传处理有线网络带宽延时可靠性都远远不足，更别说无线技术
黑暗之声,4035502,6,男,2022-08-19 13:36:17,1,True,不是解决算力不够，而是彻底抛弃神经网络，靠车间消息通知，完全不需要算力。现在车企把大家引入误区，搞得好像算力够，一切都会好起来一样。实际并不是这样，神经网络堆算力没有意义，他还是不可验证。
梁志超奶奶本奶,353158508,5,男,2022-08-20 14:16:22,0,True,"快进到致谢危机
你家语音助手控制车子撞人[脱单doge][doge][doge]

玩笑话[doge][doge][doge][doge][doge][doge][doge][doge][doge]"
夜袭公子楼1,479983653,4,保密,2022-08-20 14:33:26,0,True,云游戏不是自己硬件不够直接云电脑上3080显卡 自己电脑只是显示器 挺卡的网速不够 汽车处理算力应该也可以就是不知道现实不[笑哭]
哈斯克的猫,15025093,5,保密,2022-08-23 08:37:39,0,True,不是计算转移云端，而是做智慧道路，搞车路联网、车间联网。实际上自动驾驶的一大困难在于探测道路信息很难，在局部信息下做驾驶决策更难；但如果可以让车和路和其他车直接交换信息，每辆车获取的信息准确度将大幅度上升，驾驶决策难度会大幅度下降
小鱼儿の恶通天,27600767,5,男,2022-08-18 19:46:50,1,False,能洗一下玻璃吗
南潮涨,26221999,5,男,2022-08-18 18:31:31,1,False,P5的3.2激光雷达版本，都有你说的情况！我再支持一下！插队车识别也是避让不及时！
就是那个工,10150444,6,男,2022-08-18 21:34:42,0,True,哎，这么看目前的体验都不够好
圣浮利亚,10638420,5,保密,2022-08-18 15:12:31,1,False,说实话 每次看到接管都心惊胆战的，本来买车准备要加自动驾驶的，现在想想还是算了吧现在的lccacc解放脚踩油门也够用了，等个五年十年自动驾驶技术成熟了再换车也不迟
就是那个工,10150444,6,男,2022-08-18 15:20:09,0,True,目前lccacc就已经足够了，ngp这类目前属于高不成低不就
朱甲第2333,391887526,4,保密,2022-08-18 15:05:28,1,False,30t算力的极致[脱单doge]
就是那个工,10150444,6,男,2022-08-18 15:20:25,0,True,xavier真的极限了
第一腚律8,50279026,4,男,2022-08-18 15:55:52,0,True,30算力的极致事小鹏p5的城市ngp。跟小鹏p7算力一样
就是那个工,10150444,6,男,2022-08-18 21:36:21,0,True,回复 @追必谴 :现在是真的开始怀疑城市ngp能做成什么效果……
第一腚律8,50279026,4,男,2022-09-06 18:10:11,0,True,回复 @就是那个工 :不管什么效果，都是第一梯队。目前也就华为hi版和小鹏的城市ngp具备城市导航辅助驾驶的的能力。fsd又进不来，国产加油吧
不知火舞六七,601416184,4,男,2022-09-24 08:58:04,0,False,2.8就是反向升级
馨锐,178417231,5,保密,2022-09-10 12:28:03,0,False,一味堆算力没用的 算法不行 再高算力也没用 特斯拉才72算力 另外72是备份 但是特斯拉可以通过纯视觉做到任意地点 不需要高精地图 激光雷达 毫米波雷达就能导航行驶 这就是算法差距
撒贝胡莎莎那,259270469,5,保密,2022-09-06 13:35:19,0,False,什么时候接管，个人总结是：前方修路，马上上下匝道，雨雪天气且较大，前方事故，前方有重型卡车（听说ngp对于长条形板车识别不准），前方突然变道。其他时候用着还是很舒服的，没从开了ngp真的比起自己开轻松很多，注意路况就OK。总有人把辅助驾驶当成自动驾驶……..甚至开了就感觉万事无忧自己玩去，出了事只知道penq
就是那个工,10150444,6,男,2022-09-06 13:40:42,0,True,[支持][支持][支持][支持]
qinshimeng18,14166255,5,保密,2022-09-05 23:24:13,0,False,一直负向优化，越来越保守
刚烈水果斯基,25614420,6,男,2022-09-05 13:40:17,0,False,哟，冒险岛bgm
就是那个工,10150444,6,男,2022-09-05 14:26:44,0,True,哦哟？老岛民？
刚烈水果斯基,25614420,6,男,2022-09-05 18:53:12,0,True,回复 @就是那个工 :现在还在玩呢[笑哭]
T170,23730555,5,男,2022-08-24 23:19:56,0,False,还好我的车子辅助驾驶还要自己把控方向，歪了还要手动回正[吃瓜]
Niko-Chocolate,5526115,6,男,2022-08-22 08:13:45,0,False,[妙啊]现阶段丰田的自动驾驶感觉比自己开还累（不过还没上过高速）
就是那个工,10150444,6,男,2022-08-23 10:38:52,0,True,丰田是lcc？
Yicong_Upy,347490749,5,男,2022-08-22 00:10:50,0,False,想买P7了   感觉真的不错[打call]
就是那个工,10150444,6,男,2022-08-22 21:01:52,0,True,等明年改款吧，现在没必要买
我当然厉害啦,38026319,5,保密,2022-08-25 02:56:12,0,True,回复 @就是那个工 :明年改款贵啊，本身改款就要涨价，其次国家补贴没了再涨一次[辣眼睛]
就是那个工,10150444,6,男,2022-08-25 11:14:25,0,True,回复 @我当然厉害啦 :改款领先很多东西诶，如果不在乎800v 230kw电机 热泵 8155芯片 ，倒是可以买现款当家用车用无所谓的
我当然厉害啦,38026319,5,保密,2022-08-25 11:49:40,0,True,回复 @就是那个工 :都是要钱的，而且其中8155应该是可以后期升级
御坂19019号,50308488,6,保密,2022-08-21 21:16:17,0,False,还有人说不能不看路要辅助驾驶干什么。辅助驾驶帮助分担一部分操作压力之后驾驶员可以把更多注意力放在观察周围上面，而且相对可以推后发生疲劳驾驶的时间。
今夜无人入睡,2765250,6,男,2022-08-21 02:39:50,0,False,"其实就是人工智能算法中存在着黑盒，所以只能一包错就直接退出

连原因都不知道，优化自然是无从谈起"
就是那个工,10150444,6,男,2022-08-21 11:59:02,1,True,欢迎多科普，这个功能现在需要大神们多讨论多普及
今夜无人入睡,2765250,6,男,2022-08-21 16:45:03,0,True,回复 @就是那个工 :不是从业者所以不能说的很细，单从视觉来讲吧：全自动驾驶经常会出现离谱的撞车事件，其背后的根因就是视觉系统无法判断反常的场景，比如说“看不见”路上横着的白色卡车，其实就是没有考虑到这样的场景。而普遍的解决方案就是在出现异常的时候直接退出，但是由于是“异常”所以出现连原因都不知道的退出也在情理之中。
Leyikon,356875821,5,男,2022-08-24 19:52:44,1,True,其实不是这样的，ai其实不属于算法范畴，出错也不会退出。。。只会输出报错提示（如果真直接退出了那是代码问题不是ai问题。)，优化的话也其实可以做得到，只需在出现错误的环境下给予正确的返回进行再次训练
今夜无人入睡,2765250,6,男,2022-08-25 15:26:06,0,True,回复 @Leyikon :你的后半句正是人工智能驾驶的软肋——真实世界的极端场景那么多，车厂哪里能全部考虑上？说白了这不是某个技术的问题，而是这个社会还没准备好迎接大智能驾驶时代。
Leyikon,356875821,5,男,2022-08-26 10:48:55,1,True,回复 @今夜无人入睡 :是这样的，ai的缺点就是不确定性，永远有出错的可能，再加上现在道路上也没用特意的为自动驾驶汽车优化
蟹粉波纹龙,678919731,5,男,2022-08-20 16:46:21,0,False,我一个朋友买的小鹏p7鹏翼版，高架上用NGP手机玩斗地主，哎。管不了，我也是小鹏p7，我就喜欢自己开一个劲超车，不超车容易困
就是那个工,10150444,6,男,2022-08-21 11:58:16,0,True,斗地主……让他注意安全啊我的天
第一腚律8,50279026,4,男,2022-09-06 18:12:43,0,True,想开点，就算撞了故障车[脱单doge]还有保险兜底换新车。
第一腚律8,50279026,4,男,2022-09-06 18:12:58,0,True,就是被撞的太废命
蟹粉波纹龙,678919731,5,男,2022-09-06 22:15:46,0,True,回复 @追必谴 :我这车已经被撞过两次了 这不活的好好的[脱单doge]
Jet_Wallace,894165,5,保密,2022-08-20 11:10:17,0,False,辅助驾驶出了事故，公司无责[脱单doge]。还敢把命交给他们
就是那个工,10150444,6,男,2022-08-21 11:57:59,0,True,不敢，只敢交给自己，所以我看路
真正的社会主义者,624356476,5,保密,2022-08-20 09:15:39,0,False,不中用还要掏钱？
就是那个工,10150444,6,男,2022-08-20 10:07:47,0,True,别刀了，后面已经送软件了，我是老韭菜
我当然厉害啦,38026319,5,保密,2022-08-25 02:57:39,0,True,回复 @就是那个工 :送软件的车别说NGP了，连LCC都开不了，OTA遥遥无期[妙啊]
就是那个工,10150444,6,男,2022-08-25 11:13:27,0,True,回复 @我当然厉害啦 :不是说十月嘛
我当然厉害啦,38026319,5,保密,2022-08-25 11:49:15,0,True,回复 @就是那个工 :预计10月[doge]
第一腚律8,50279026,4,男,2022-09-06 18:13:48,0,True,回复 @就是那个工 :送的是因为整车涨价了，其实还是早一批买的划算。
buster008,474749438,4,保密,2022-08-20 08:27:12,0,False,掉ngp确实体验和不好
不到一百斤不改名_刘,12547659,6,保密,2022-08-20 00:36:16,0,False,同 up，2.8更新后用 lcc 体验明显能感觉到差了很多，跟车很不流畅
香炉生日照,101628564,5,保密,2022-08-18 19:43:46,0,False,"我是p5E版，更新之后也发现了刹车力度这个问题，不知道是不是有人反馈跟车太远还是怎么得，非得到跟前再补一脚很重的刹车。跟车距离也变近了。可能是激光雷达的信心大了吧，总觉得算力不能发挥激光雷达的作用，反正现在是这样。
非常感谢up主在科普辅助驾驶的边界和作用，希望更多的人看到"
就是那个工,10150444,6,男,2022-08-18 21:35:57,1,True,"那看来不是我一个人有这个感觉，我记得2.7版本的减速非常平顺，很早就有逐渐减速的反应。

感谢您对视频的认可[抱拳]"
