send_time,text
2021-08-03 19:09:18,不愧是B站最厚弹幕
2021-08-03 19:10:54,前方核能。
2021-08-03 19:11:05,太薄了太薄了
2021-08-03 19:11:26,感觉更厚了
2021-08-03 19:12:22,OPPOR7S接受挑战
2021-08-03 19:12:45,人生若只如初见
2021-08-03 19:13:37,好可怕不能认真看视屏了
2021-08-03 19:14:33,只看过两季的渣渣们别在这儿叫嚷
2021-08-03 19:15:30,恭喜你发现镇站之宝！！！
2021-08-03 19:15:45,现在才缓过神来
2021-08-03 19:16:59,可怕，救命！！！！！
2021-08-03 19:17:21,经典的一幕啊
2021-08-03 19:17:40,来参观高级弹幕的！！
2021-08-03 19:18:02,宇宙毁灭%75
2021-08-03 19:19:08,猝不及防
2021-08-03 19:19:49,太棒了!!!!!
2021-08-03 19:20:01,字幕君辛苦了！
2021-08-03 19:20:34,留硬币
2021-08-03 19:21:31,同五五
2021-08-03 19:21:42,我爱你我爱你
2021-08-03 19:22:06,成为LV6就算理解一方又如何还是不能
2021-08-03 19:22:17,我也来弹幕墙了我也来弹幕墙了我也来弹幕墙了
2021-08-03 19:24:51,nble
2021-08-03 19:25:23,弹幕大全.
2021-08-03 19:25:37,前方高能！注意，这不是演习。重复一遍，这不是演习。
2021-08-03 19:27:11,无限大都没有这么厚吧
2021-08-03 19:28:59,==弹幕还可以在凶点
2021-08-03 19:29:47,所以泪点在哪里我为什么刚开始看就哭了
2021-08-03 19:29:59,我已经买好坟墓了
2021-08-03 19:31:20,要一直开心下去哦
2021-08-03 19:32:11,卡到连1帧的速度都没有了，前面是有多凶残
2021-08-03 19:32:29,↓红字好评啊↓
2021-08-03 19:32:57,我勒个去
2021-08-03 19:35:13,进度条什么鬼
2021-08-03 19:36:29,擦嘞，好多弹幕啊
2021-08-03 19:36:41,谁能找到我啊
2021-08-03 19:37:03,前方弹幕高能这不是演习
2021-08-03 19:39:17,刚才发生了什么，，，
2021-08-03 19:41:24,顶上来了啊
2021-08-03 19:41:35,わたしがわたしに戻る时いつも侧にあなたが居るから最强！
2021-08-03 19:42:14,累了请回家！
2021-08-03 19:42:35,hhhhhhhh
2021-08-03 19:43:22,世人
2021-08-03 19:46:29,av1377760
2021-08-03 19:48:53,お姉さまは私はあなたを愛してよお姉さまは私はあなたを愛してよ
2021-08-03 19:49:16,为我炒点
2021-08-03 19:50:27,乌拉拉我也来合影
2021-08-04 16:29:06,极孤三个激光雷达，激光雷达才是关键。
2021-08-04 16:29:33,这是买弹幕了？还是啥？情况
2021-08-04 16:29:51,没有激光雷达就是逊
2021-08-04 16:29:54,耳机党阵亡
2021-08-04 16:29:57,华为面前都是弟弟
2021-08-04 16:30:27,没装激光雷达吗
2021-08-04 16:31:37,好家伙这是导弹拦截系统
2021-08-04 16:33:29,没有激光雷达 算个啥
2021-08-04 16:40:09,还有别车的
2021-08-04 16:43:02,AI自动驾驶也应该且必须和人一样去考取合格驾驶证才能上路，否则皆为非法智能自动驾驶
2021-08-04 16:57:28,上汽智己真的牛壁！！！！！
2021-08-04 17:01:18,还需要驾照吗？
2021-08-04 17:04:04,有种来武汉
2021-08-04 17:09:36,我懂了这车适合在深圳用
2021-08-04 17:21:24,你现在开自动驾驶，就是玩命
2021-08-04 17:23:01,特稀拉
2021-08-04 17:35:37,超声波方案跑不快吧
2021-08-04 17:46:29,昨天好看看见这个车了  停在华为卖手机里面
2021-08-04 17:48:42,吓死
2021-08-04 17:48:56,6666
2021-08-04 17:49:23,《疯狂的石头》
2021-08-04 17:50:07,哈哈哈哈哈
2021-08-04 17:51:18,那问题来了 喝了酒的人用自动驾驶 算酒驾吗？
2021-08-04 17:52:04,方向盘是一个全新造型 可能没装件
2021-08-04 17:54:17,深圳之声
2021-08-04 18:01:47,你这瓜保熟吗
2021-08-04 18:33:30,城区自动驾驶修车  高速自动驾驶全村吃席
2021-08-04 18:46:27,是辅助
2021-08-04 19:03:20,哈哈哈作为开发人员哈哈哈哈，不评论
2021-08-04 19:08:15,l4
2021-08-04 19:12:04,666
2021-08-04 19:20:37,没有激光雷达
2021-08-04 19:21:13,但是没有人手动判断快
2021-08-04 19:32:52,我想我买个车干嘛不自己开，不就是体验一份驾驶乐趣吗？
2021-08-04 19:38:38,好短
2021-08-04 19:44:54,卧槽，前面这车要疯
2021-08-04 19:49:09,？
2021-08-04 19:49:30,？
2021-08-04 19:58:18,不会有人真的信任无人驾驶吧
2021-08-04 20:03:03,又一个特斯拉
2021-08-04 20:07:30,就等这一天好买车了
2021-08-04 20:08:37,来个价格让我死心
2021-08-04 20:10:25,坐这车 心脏不好不行
2021-08-04 20:25:10,过拟合
2021-08-04 20:41:52,有没有一镜到底的啊，怎么都是口述
2021-08-04 20:43:53,搞了半天都是评论？有没有一镜到底的自动驾驶视频？
2021-08-04 20:45:37,驾驶位上为啥还放人捏
2021-08-04 20:50:33,未来已来
2021-08-04 20:52:07,维修也是一笔费用，科技高，零件价格也高
2021-08-04 21:10:55,最怕的是突然出现的行人
2021-08-04 23:02:03,这个车是要左转的
2021-08-09 21:16:45,你是搞it的吗？
2021-09-11 17:49:49,第一点价格
2021-09-17 14:48:23,可以说很智能了
